ID;Nombre;Apellido;Edad;Email;Teléfono;Ciudad;Dirección;Fecha_Nacimiento;Género;Estado_Civil;Ingresos;Score_Crédito
808;Nombre_807;Apellido_7;-5;user807@mail.com;3194661880;Medellín;Calle 807 # 7-7;1983-12-16 00:00:00;F;Soltero;10182260;200
809;Nombre_808;Apellido_8;81;user808@mail.com;3112485513;Medellín;Calle 808 # 8-8;1945-05-09 00:00:00;;Casado;20212972;
810;Nombre_809;Apellido_9;145;user809@mail.com;3169436020;;Calle 809 # 9-9;1945-01-17 00:00:00;M;;21688;200
811;Nombre_810;Apellido_10;60;email_mal_formado;3199268492;Medellín;Calle 810 # 10-10;1996-11-24 00:00:00;F;;25324905;200
811;Nombre_810;Apellido_10;-6;email_mal_formado;3199268492;Medellín;Calle 811 # 11-11;1990-11-18 00:00:00;X;Casado;25324905;
813;Nombre_812;Apellido_12;116;user812@mail.com;3133586732;Bogotá;Calle 812 # 12-12;2015-09-16 00:00:00;;;4430650;850
814;Nombre_813;Apellido_13;98;user813@mail.com;3150998957;Cali;Calle 813 # 13-13;1972-09-21 00:00:00;M;???;21365779;-50
815;Nombre_814;Apellido_14;5;user814@mail.com;;;Calle 814 # 14-14;2012-09-03 00:00:00;F;Casado;18257909;1000
816;Nombre_815;Apellido_15;-4;user815@mail.com;3111914632;Cartagena;Calle 815 # 15-15;1956-03-09 00:00:00;F;Casado;5121530;
817;;Apellido_16;;user816@mail.com;3147759094;;Calle 816 # 16-16;1976-10-15 00:00:00;F;Casado;11390065;1000
818;Nombre_817;Apellido_17;86;user817@mail.com;3137419666;;Calle 817 # 17-17;1976-05-11 00:00:00;;???;2466531;
819;Nombre_818;Apellido_18;14;user818@mail.com;3151390973;Medellín;Calle 818 # 18-18;2007-08-29 00:00:00;X;Soltero;24424680;0
820;Nombre_819;Apellido_19;98;email_mal_formado;3136591172;Cali;###;1943-07-01 00:00:00;M;;4023124;850
821;Nombre_820;Apellido_20;139;user820@mail.com;3119210976;;Calle 820 # 20-20;1965-03-30 00:00:00;F;;9527435;-50
821;Nombre_820;Apellido_20;86;user820@mail.com;3119210976;;Calle 821 # 21-21;1923-04-26 00:00:00;F;Soltero;9527435;850
823;Nombre_822;Apellido_22;149;user822@mail.com;3112551737;Bogotá;Calle 822 # 22-22;2024-07-12 00:00:00;;Soltero;10311624;
824;Nombre_823;Apellido_23;-9;user823@mail.com;3164293112;Cali;Calle 823 # 23-23;1983-03-04 00:00:00;F;???;-309648;1000
825;Nombre_824;Apellido_24;9;user824@mail.com;3145964665;Cali;Calle 824 # 24-24;2003-09-07 00:00:00;;???;21583036;0
826;Nombre_825;Apellido_25;122;user825@mail.com;;;Calle 825 # 25-25;1924-05-13 00:00:00;F;???;1127705;200
827;Nombre_826;Apellido_26;-8;user826@mail.com;3171902366;Medellín;Calle 826 # 26-26;2012-07-18 00:00:00;;;7981756;-50
828;Nombre_827;Apellido_27;77;user827@mail.com;3137074634;Bogotá;Calle 827 # 27-27;1964-11-12 00:00:00;F;;22876016;850
829;;Apellido_28;60;email_mal_formado;3143852147;Cartagena;Calle 828 # 28-28;2018-07-06 00:00:00;F;Soltero;4741044;
830;Nombre_829;Apellido_29;28;user829@mail.com;3178961290;Bogotá;Calle 829 # 29-29;1957-04-12 00:00:00;;Soltero;23657653;
831;Nombre_830;Apellido_30;78;user830@mail.com;3144591843;Medellín;Calle 830 # 30-30;1945-09-15 00:00:00;;Casado;8650399;850
831;Nombre_830;Apellido_30;92;user830@mail.com;3144591843;Medellín;Calle 831 # 31-31;2001-09-08 00:00:00;;;8650399;850
833;Nombre_832;Apellido_32;78;user832@mail.com;3131842874;Medellín;###;1965-08-14 00:00:00;;Casado;527642;850
834;Nombre_833;Apellido_33;;user833@mail.com;3186281726;;Calle 833 # 33-33;2000-09-17 00:00:00;;Casado;7520410;0
835;Nombre_834;Apellido_34;13;user834@mail.com;3119851763;Medellín;Calle 834 # 34-34;1929-11-01 00:00:00;X;???;7147488;-50
836;Nombre_835;Apellido_35;91;user835@mail.com;3175826286;;Calle 835 # 35-35;1951-02-26 00:00:00;F;Soltero;9283046;0
837;Nombre_836;Apellido_36;47;user836@mail.com;;;Calle 836 # 36-36;1980-09-21 00:00:00;M;???;7617427;
838;Nombre_837;Apellido_37;63;email_mal_formado;3142978115;Bogotá;Calle 837 # 37-37;1996-12-31 00:00:00;F;???;21318672;850
839;Nombre_838;Apellido_38;73;user838@mail.com;3115954477;;Calle 838 # 38-38;1923-03-24 00:00:00;X;;20201838;850
840;Nombre_839;Apellido_39;50;user839@mail.com;3122905768;;Calle 839 # 39-39;1958-08-22 00:00:00;F;???;11941980;
841;;Apellido_40;31;user840@mail.com;3176081673;Bogotá;Calle 840 # 40-40;1948-08-18 00:00:00;X;Casado;18780365;1000
841;;Apellido_40;8;user840@mail.com;3176081673;Bogotá;Calle 841 # 41-41;1955-08-12 00:00:00;M;Soltero;18780365;-50
843;Nombre_842;Apellido_42;141;user842@mail.com;3183791645;;Calle 842 # 42-42;1987-01-22 00:00:00;F;Casado;19252220;1000
844;Nombre_843;Apellido_43;65;user843@mail.com;3160486643;;Calle 843 # 43-43;1999-10-30 00:00:00;X;Casado;26467186;-50
845;Nombre_844;Apellido_44;88;user844@mail.com;3125393198;Cartagena;Calle 844 # 44-44;2015-05-23 00:00:00;M;Casado;19588688;0
846;Nombre_845;Apellido_45;45;user845@mail.com;3133814888;Medellín;###;1944-05-12 00:00:00;X;Soltero;11974780;200
847;Nombre_846;Apellido_46;80;email_mal_formado;3143053133;Cartagena;Calle 846 # 46-46;1934-08-10 00:00:00;X;;10301233;1000
848;Nombre_847;Apellido_47;59;user847@mail.com;;Medellín;Calle 847 # 47-47;1932-01-11 00:00:00;M;Casado;13797732;0
849;Nombre_848;Apellido_48;34;user848@mail.com;3111021813;Bogotá;Calle 848 # 48-48;1936-04-14 00:00:00;M;Soltero;-1901680;200
850;Nombre_849;Apellido_49;147;user849@mail.com;3190844812;Cartagena;Calle 849 # 49-49;1923-02-27 00:00:00;;;15689980;1000
851;Nombre_850;Apellido_50;;user850@mail.com;3115750225;Medellín;Calle 850 # 0-50;2019-12-25 00:00:00;;Soltero;576251;1000
851;Nombre_850;Apellido_50;57;user850@mail.com;3115750225;Medellín;Calle 851 # 1-51;2019-01-21 00:00:00;F;???;576251;1000
853;;Apellido_52;104;user852@mail.com;3156786910;Bogotá;Calle 852 # 2-52;2010-08-07 00:00:00;X;Casado;20808176;200
854;Nombre_853;Apellido_53;11;user853@mail.com;3180919597;;Calle 853 # 3-53;2024-01-20 00:00:00;M;Casado;22835997;0
855;Nombre_854;Apellido_54;107;user854@mail.com;3155776134;Cartagena;Calle 854 # 4-54;1951-05-27 00:00:00;;Casado;8262546;0
856;Nombre_855;Apellido_55;5;email_mal_formado;3142094756;Medellín;Calle 855 # 5-55;2000-08-17 00:00:00;F;Soltero;8902412;
857;Nombre_856;Apellido_56;90;user856@mail.com;3141015534;Medellín;Calle 856 # 6-56;2013-06-23 00:00:00;M;;8710533;200
858;Nombre_857;Apellido_57;136;user857@mail.com;3165516639;Medellín;Calle 857 # 7-57;1944-09-24 00:00:00;;Casado;5209069;850
859;Nombre_858;Apellido_58;145;user858@mail.com;;;###;1949-05-07 00:00:00;M;Casado;2417457;-50
860;Nombre_859;Apellido_59;19;user859@mail.com;3139159282;Bogotá;Calle 859 # 9-59;2002-09-27 00:00:00;X;Soltero;19796745;1000
861;Nombre_860;Apellido_60;22;user860@mail.com;3181109272;Bogotá;Calle 860 # 10-60;2019-10-14 00:00:00;X;;6916589;1000
861;Nombre_860;Apellido_60;-5;user860@mail.com;3181109272;Bogotá;Calle 861 # 11-61;1948-01-10 00:00:00;F;;6916589;1000
863;Nombre_862;Apellido_62;138;user862@mail.com;3151489157;;Calle 862 # 12-62;1972-01-21 00:00:00;F;;16288698;1000
864;Nombre_863;Apellido_63;96;user863@mail.com;3196998070;Cali;Calle 863 # 13-63;2014-05-22 00:00:00;M;;-682296;
865;;Apellido_64;135;email_mal_formado;3162372695;;Calle 864 # 14-64;2001-11-19 00:00:00;M;???;9366666;850
866;Nombre_865;Apellido_65;129;user865@mail.com;3140846180;Cartagena;Calle 865 # 15-65;1923-11-05 00:00:00;X;;26583081;
867;Nombre_866;Apellido_66;0;user866@mail.com;3149607308;Medellín;Calle 866 # 16-66;1990-05-06 00:00:00;;???;16606740;1000
868;Nombre_867;Apellido_67;;user867@mail.com;3177600089;Bogotá;Calle 867 # 17-67;2009-09-21 00:00:00;X;???;10913894;
869;Nombre_868;Apellido_68;39;user868@mail.com;3197627454;Cali;Calle 868 # 18-68;2023-02-26 00:00:00;;Casado;25953173;
870;Nombre_869;Apellido_69;111;user869@mail.com;;;Calle 869 # 19-69;2012-02-13 00:00:00;;???;14460281;200
871;Nombre_870;Apellido_70;-4;user870@mail.com;3179194024;Cartagena;Calle 870 # 20-70;1926-09-20 00:00:00;;Soltero;20098773;0
871;Nombre_870;Apellido_70;0;user870@mail.com;3179194024;Cartagena;###;1975-07-03 00:00:00;M;Soltero;20098773;850
873;Nombre_872;Apellido_72;113;user872@mail.com;3174863510;Cali;Calle 872 # 22-72;1982-05-27 00:00:00;;???;4201795;0
874;Nombre_873;Apellido_73;67;email_mal_formado;3196951813;;Calle 873 # 23-73;2008-06-03 00:00:00;M;???;24121831;-50
875;Nombre_874;Apellido_74;13;user874@mail.com;3138016946;Cali;Calle 874 # 24-74;1950-10-06 00:00:00;X;???;5191479;
876;Nombre_875;Apellido_75;77;user875@mail.com;3184406898;Bogotá;Calle 875 # 25-75;2002-05-30 00:00:00;;Casado;28814421;850
877;;Apellido_76;144;user876@mail.com;3152267484;;Calle 876 # 26-76;1924-04-08 00:00:00;F;Soltero;22824705;850
878;Nombre_877;Apellido_77;115;user877@mail.com;3194507905;Cali;Calle 877 # 27-77;2030-08-22 00:00:00;F;;5753275;
879;Nombre_878;Apellido_78;30;user878@mail.com;3179448346;Bogotá;Calle 878 # 28-78;2001-12-24 00:00:00;X;???;19632806;1000
880;Nombre_879;Apellido_79;1;user879@mail.com;3184212513;Medellín;Calle 879 # 29-79;1959-03-21 00:00:00;X;;8768322;850
881;Nombre_880;Apellido_0;68;user880@mail.com;;Bogotá;Calle 880 # 30-80;2010-05-12 00:00:00;;Soltero;-423649;
881;Nombre_880;Apellido_0;96;user880@mail.com;;Bogotá;Calle 881 # 31-81;1949-05-15 00:00:00;X;???;-423649;0
883;Nombre_882;Apellido_2;63;email_mal_formado;3147514294;;Calle 882 # 32-82;2007-09-07 00:00:00;M;;9066959;850
884;Nombre_883;Apellido_3;69;user883@mail.com;3172485658;;Calle 883 # 33-83;1939-12-23 00:00:00;M;Soltero;18691565;1000
885;Nombre_884;Apellido_4;;user884@mail.com;3163774082;Cartagena;###;2020-06-02 00:00:00;;Soltero;29772315;850
886;Nombre_885;Apellido_5;2;user885@mail.com;3145871485;Cartagena;Calle 885 # 35-85;1953-04-01 00:00:00;M;;28325143;-50
887;Nombre_886;Apellido_6;109;user886@mail.com;3177828694;Medellín;Calle 886 # 36-86;1971-03-02 00:00:00;M;???;7160114;0
888;Nombre_887;Apellido_7;138;user887@mail.com;3140097980;Bogotá;Calle 887 # 37-87;1929-12-25 00:00:00;X;???;8038057;-50
889;;Apellido_8;57;user888@mail.com;3141291492;;Calle 888 # 38-88;1932-04-08 00:00:00;X;;9703153;0
890;Nombre_889;Apellido_9;139;user889@mail.com;3159478899;;Calle 889 # 39-89;1991-01-24 00:00:00;X;;27466036;1000
891;Nombre_890;Apellido_10;49;user890@mail.com;3115737086;;Calle 890 # 40-90;2032-02-13 00:00:00;X;Soltero;16606688;1000
891;Nombre_890;Apellido_10;20;user890@mail.com;3115737086;;Calle 891 # 41-91;1980-12-18 00:00:00;;???;16606688;-50
893;Nombre_892;Apellido_12;117;user892@mail.com;3188247968;;Calle 892 # 42-92;1988-03-27 00:00:00;;Casado;26753288;1000
894;Nombre_893;Apellido_13;101;user893@mail.com;3150049378;Cartagena;Calle 893 # 43-93;2029-09-02 00:00:00;X;???;8627911;
895;Nombre_894;Apellido_14;83;user894@mail.com;3126837434;Cali;Calle 894 # 44-94;1973-04-07 00:00:00;;???;16131563;850
896;Nombre_895;Apellido_15;109;user895@mail.com;3116313820;;Calle 895 # 45-95;2002-04-17 00:00:00;;Soltero;8191094;1000
897;Nombre_896;Apellido_16;25;user896@mail.com;3154090361;Cartagena;Calle 896 # 46-96;2020-01-22 00:00:00;M;;29784090;-50
898;Nombre_897;Apellido_17;137;user897@mail.com;3195793274;Cali;###;1994-03-28 00:00:00;F;???;29317437;1000
899;Nombre_898;Apellido_18;67;user898@mail.com;3176176560;;Calle 898 # 48-98;1931-07-22 00:00:00;F;Soltero;11754945;850
900;Nombre_899;Apellido_19;69;user899@mail.com;3110634562;Cali;Calle 899 # 49-99;1923-11-02 00:00:00;M;Soltero;18712155;0
901;;Apellido_20;92;email_mal_formado;3152547551;Cartagena;Calle 900 # 0-0;1967-09-02 00:00:00;M;Casado;3147706;
901;;Apellido_20;;email_mal_formado;3152547551;Cartagena;Calle 901 # 1-1;2019-09-02 00:00:00;F;Soltero;3147706;
903;Nombre_902;Apellido_22;75;user902@mail.com;;Cartagena;Calle 902 # 2-2;2030-01-08 00:00:00;X;???;14683915;-50
904;Nombre_903;Apellido_23;10;user903@mail.com;3198003791;;Calle 903 # 3-3;1999-02-08 00:00:00;X;Casado;7641348;1000
905;Nombre_904;Apellido_24;91;user904@mail.com;3129286208;Bogotá;Calle 904 # 4-4;1947-07-29 00:00:00;F;???;36860;0
906;Nombre_905;Apellido_25;-1;user905@mail.com;3158346559;;Calle 905 # 5-5;2021-02-08 00:00:00;M;;18664069;850
907;Nombre_906;Apellido_26;-20;user906@mail.com;3137142968;;Calle 906 # 6-6;1949-09-01 00:00:00;;Soltero;8405600;
908;Nombre_907;Apellido_27;67;user907@mail.com;3116281429;;Calle 907 # 7-7;1990-06-27 00:00:00;M;???;14104397;200
909;Nombre_908;Apellido_28;97;user908@mail.com;3151452156;Cartagena;Calle 908 # 8-8;1952-03-06 00:00:00;M;Soltero;27408463;
910;Nombre_909;Apellido_29;24;email_mal_formado;3164775910;Cartagena;Calle 909 # 9-9;1955-10-20 00:00:00;M;???;10555336;850
911;Nombre_910;Apellido_30;31;user910@mail.com;3134443284;;###;1995-05-18 00:00:00;X;???;20191611;850
911;Nombre_910;Apellido_30;61;user910@mail.com;3134443284;;Calle 911 # 11-11;1925-03-10 00:00:00;M;;20191611;0
913;;Apellido_32;74;user912@mail.com;3185857771;;Calle 912 # 12-12;2025-08-09 00:00:00;X;;21249394;
914;Nombre_913;Apellido_33;30;user913@mail.com;;;Calle 913 # 13-13;1931-08-16 00:00:00;X;???;23109863;850
915;Nombre_914;Apellido_34;87;user914@mail.com;3177665094;Medellín;Calle 914 # 14-14;1955-11-24 00:00:00;X;Casado;11030737;
916;Nombre_915;Apellido_35;66;user915@mail.com;3165549319;;Calle 915 # 15-15;1949-11-13 00:00:00;F;Casado;3037472;0
917;Nombre_916;Apellido_36;71;user916@mail.com;3110541064;;Calle 916 # 16-16;1956-03-09 00:00:00;X;Casado;2781243;0
918;Nombre_917;Apellido_37;48;user917@mail.com;3185498502;Cali;Calle 917 # 17-17;1957-09-22 00:00:00;;Casado;1024215;850
919;Nombre_918;Apellido_38;;email_mal_formado;3110922909;Bogotá;Calle 918 # 18-18;1960-11-05 00:00:00;M;???;26700441;850
920;Nombre_919;Apellido_39;23;user919@mail.com;3166672950;;Calle 919 # 19-19;2006-07-05 00:00:00;;???;26560577;1000
921;Nombre_920;Apellido_40;24;user920@mail.com;3117540220;Cartagena;Calle 920 # 20-20;1942-11-04 00:00:00;;Soltero;19736144;0
921;Nombre_920;Apellido_40;64;user920@mail.com;3117540220;Cartagena;Calle 921 # 21-21;1969-06-05 00:00:00;M;;19736144;200
923;Nombre_922;Apellido_42;-7;user922@mail.com;3194720983;;Calle 922 # 22-22;1995-06-14 00:00:00;F;???;13173326;1000
924;Nombre_923;Apellido_43;67;user923@mail.com;3143045313;Cartagena;###;1963-07-11 00:00:00;F;???;10343122;200
925;;Apellido_44;136;user924@mail.com;;Bogotá;Calle 924 # 24-24;1960-12-02 00:00:00;;???;19076054;
926;Nombre_925;Apellido_45;-14;user925@mail.com;3151658223;Cali;Calle 925 # 25-25;2025-12-09 00:00:00;M;???;4459216;0
927;Nombre_926;Apellido_46;37;user926@mail.com;3167426176;;Calle 926 # 26-26;1982-11-24 00:00:00;F;Soltero;24354909;
928;Nombre_927;Apellido_47;52;email_mal_formado;3127848628;;Calle 927 # 27-27;1994-08-01 00:00:00;F;???;13580347;850
929;Nombre_928;Apellido_48;43;user928@mail.com;3123933649;Medellín;Calle 928 # 28-28;1986-06-24 00:00:00;F;Casado;29769003;850
930;Nombre_929;Apellido_49;19;user929@mail.com;3164235208;;Calle 929 # 29-29;1973-01-21 00:00:00;F;Casado;11653040;850
931;Nombre_930;Apellido_50;97;user930@mail.com;3175678688;;Calle 930 # 30-30;1945-09-23 00:00:00;F;Soltero;8006422;
931;Nombre_930;Apellido_50;18;user930@mail.com;3175678688;;Calle 931 # 31-31;1981-12-26 00:00:00;X;;8006422;
933;Nombre_932;Apellido_52;41;user932@mail.com;3139088125;;Calle 932 # 32-32;2016-07-18 00:00:00;;;13392427;1000
934;Nombre_933;Apellido_53;60;user933@mail.com;3159421670;Medellín;Calle 933 # 33-33;1965-02-23 00:00:00;M;Soltero;14965603;0
935;Nombre_934;Apellido_54;-19;user934@mail.com;3125798099;;Calle 934 # 34-34;1994-07-03 00:00:00;M;;13067257;200
936;Nombre_935;Apellido_55;;user935@mail.com;;Bogotá;Calle 935 # 35-35;2030-06-07 00:00:00;M;;4208440;-50
937;;Apellido_56;110;email_mal_formado;3194496917;Cartagena;###;1953-02-28 00:00:00;;???;21846889;200
938;Nombre_937;Apellido_57;77;user937@mail.com;3147885913;;Calle 937 # 37-37;1982-06-16 00:00:00;;Casado;10779364;200
939;Nombre_938;Apellido_58;72;user938@mail.com;3183927184;Medellín;Calle 938 # 38-38;1990-06-23 00:00:00;F;???;9523181;0
940;Nombre_939;Apellido_59;31;user939@mail.com;3115647832;Cali;Calle 939 # 39-39;1980-04-17 00:00:00;M;Casado;27464241;850
941;Nombre_940;Apellido_60;112;user940@mail.com;3144274501;Cali;Calle 940 # 40-40;1955-02-05 00:00:00;;;5360978;200
941;Nombre_940;Apellido_60;43;user940@mail.com;3144274501;Cali;Calle 941 # 41-41;1960-12-07 00:00:00;X;Soltero;5360978;200
943;Nombre_942;Apellido_62;30;user942@mail.com;3182959605;Cali;Calle 942 # 42-42;1926-02-02 00:00:00;;Soltero;6617218;1000
944;Nombre_943;Apellido_63;148;user943@mail.com;3117473064;Medellín;Calle 943 # 43-43;2029-11-17 00:00:00;X;Soltero;26339814;1000
945;Nombre_944;Apellido_64;144;user944@mail.com;3165069743;Cali;Calle 944 # 44-44;2019-08-24 00:00:00;;;9162805;0
946;Nombre_945;Apellido_65;14;email_mal_formado;3153968931;;Calle 945 # 45-45;1994-07-09 00:00:00;F;Casado;20626887;0
947;Nombre_946;Apellido_66;109;user946@mail.com;;Medellín;Calle 946 # 46-46;1971-01-28 00:00:00;M;;-233881;
948;Nombre_947;Apellido_67;10;user947@mail.com;3146189727;;Calle 947 # 47-47;1997-08-16 00:00:00;X;Casado;21156349;1000
949;;Apellido_68;9;user948@mail.com;3133121301;;Calle 948 # 48-48;1969-06-22 00:00:00;;???;17670897;1000
950;Nombre_949;Apellido_69;37;user949@mail.com;3115156211;Medellín;###;2023-02-12 00:00:00;M;Casado;7306304;
951;Nombre_950;Apellido_70;69;user950@mail.com;3154432899;Bogotá;Calle 950 # 0-50;1952-07-08 00:00:00;F;Casado;4342239;
951;Nombre_950;Apellido_70;101;user950@mail.com;3154432899;Bogotá;Calle 951 # 1-51;1939-10-25 00:00:00;F;???;4342239;200
953;Nombre_952;Apellido_72;;user952@mail.com;3196814496;Cali;Calle 952 # 2-52;2012-08-26 00:00:00;;Soltero;15206088;0
954;Nombre_953;Apellido_73;21;user953@mail.com;3168797449;Cartagena;Calle 953 # 3-53;1923-04-08 00:00:00;M;Soltero;8279006;-50
955;Nombre_954;Apellido_74;71;email_mal_formado;3182312289;Medellín;Calle 954 # 4-54;1964-02-17 00:00:00;M;Soltero;21820438;-50
956;Nombre_955;Apellido_75;98;user955@mail.com;3157549464;;Calle 955 # 5-55;1969-11-09 00:00:00;F;Casado;15340544;-50
957;Nombre_956;Apellido_76;97;user956@mail.com;3130396103;;Calle 956 # 6-56;1964-07-01 00:00:00;F;;21853293;-50
958;Nombre_957;Apellido_77;-17;user957@mail.com;;Cali;Calle 957 # 7-57;2001-11-30 00:00:00;X;;-785073;-50
959;Nombre_958;Apellido_78;2;user958@mail.com;3162877244;;Calle 958 # 8-58;1959-03-15 00:00:00;F;Casado;7078075;1000
960;Nombre_959;Apellido_79;137;user959@mail.com;3173747160;Medellín;Calle 959 # 9-59;1974-01-25 00:00:00;M;Casado;13642098;0
961;;Apellido_0;116;user960@mail.com;3190207551;Cartagena;Calle 960 # 10-60;2024-03-08 00:00:00;M;Casado;15108856;200
961;;Apellido_0;-4;user960@mail.com;3190207551;Cartagena;Calle 961 # 11-61;2021-07-10 00:00:00;X;Casado;15108856;
963;Nombre_962;Apellido_2;-7;user962@mail.com;3110874071;Cartagena;###;2004-05-28 00:00:00;F;;5523831;0
964;Nombre_963;Apellido_3;71;email_mal_formado;3198787349;Cartagena;Calle 963 # 13-63;1984-08-05 00:00:00;M;Soltero;8610951;850
965;Nombre_964;Apellido_4;62;user964@mail.com;3135805419;Cali;Calle 964 # 14-64;2028-10-12 00:00:00;M;Casado;12801042;850
966;Nombre_965;Apellido_5;-12;user965@mail.com;3153832023;Cartagena;Calle 965 # 15-65;1989-11-13 00:00:00;X;Soltero;13681276;0
967;Nombre_966;Apellido_6;28;user966@mail.com;3118672814;Cartagena;Calle 966 # 16-66;2004-05-08 00:00:00;F;;28770125;
968;Nombre_967;Apellido_7;63;user967@mail.com;3122285994;;Calle 967 # 17-67;1933-03-07 00:00:00;M;???;17027698;
969;Nombre_968;Apellido_8;17;user968@mail.com;;Medellín;Calle 968 # 18-68;1957-07-18 00:00:00;X;???;12552124;200
970;Nombre_969;Apellido_9;;user969@mail.com;3157217395;;Calle 969 # 19-69;1964-12-09 00:00:00;;Casado;26711747;
971;Nombre_970;Apellido_10;-13;user970@mail.com;3112234282;Bogotá;Calle 970 # 20-70;1955-08-19 00:00:00;;???;12994223;
971;Nombre_970;Apellido_10;137;user970@mail.com;3112234282;Bogotá;Calle 971 # 21-71;1927-09-14 00:00:00;F;Soltero;12994223;-50
973;;Apellido_12;110;email_mal_formado;3151393608;Cali;Calle 972 # 22-72;2020-09-03 00:00:00;M;Casado;12941056;200
974;Nombre_973;Apellido_13;-7;user973@mail.com;3123096017;Cali;Calle 973 # 23-73;1993-01-09 00:00:00;X;Soltero;-427617;-50
975;Nombre_974;Apellido_14;105;user974@mail.com;3173178963;Cartagena;Calle 974 # 24-74;2022-09-24 00:00:00;;Casado;22362641;0
976;Nombre_975;Apellido_15;147;user975@mail.com;3189782469;Medellín;###;1926-04-11 00:00:00;F;???;23035550;
977;Nombre_976;Apellido_16;-18;user976@mail.com;3114119558;Medellín;Calle 976 # 26-76;1965-07-22 00:00:00;;Soltero;22564931;1000
978;Nombre_977;Apellido_17;115;user977@mail.com;3169626459;Medellín;Calle 977 # 27-77;1942-04-25 00:00:00;;???;25526502;850
979;Nombre_978;Apellido_18;134;user978@mail.com;3136489776;;Calle 978 # 28-78;1939-11-20 00:00:00;M;;7858937;850
980;Nombre_979;Apellido_19;20;user979@mail.com;;;Calle 979 # 29-79;1982-04-09 00:00:00;F;???;17308144;
981;Nombre_980;Apellido_20;142;user980@mail.com;3122942853;Bogotá;Calle 980 # 30-80;1965-04-12 00:00:00;M;Casado;4747656;-50
981;Nombre_980;Apellido_20;74;user980@mail.com;3122942853;Bogotá;Calle 981 # 31-81;1945-07-30 00:00:00;X;Soltero;4747656;0
983;Nombre_982;Apellido_22;74;user982@mail.com;3145458134;Cali;Calle 982 # 32-82;2020-06-04 00:00:00;;;26452816;1000
984;Nombre_983;Apellido_23;-6;user983@mail.com;3129865228;Cali;Calle 983 # 33-83;1951-05-09 00:00:00;;;29143065;0
985;;Apellido_24;-17;user984@mail.com;3166790072;Cali;Calle 984 # 34-84;1935-07-05 00:00:00;M;;5294225;-50
986;Nombre_985;Apellido_25;1;user985@mail.com;3116044671;Cartagena;Calle 985 # 35-85;1958-01-20 00:00:00;X;;22550959;850
987;Nombre_986;Apellido_26;;user986@mail.com;3134868747;;Calle 986 # 36-86;2030-10-24 00:00:00;M;???;23474175;850
988;Nombre_987;Apellido_27;72;user987@mail.com;3146698497;Cartagena;Calle 987 # 37-87;1934-08-13 00:00:00;F;Soltero;14017472;200
989;Nombre_988;Apellido_28;26;user988@mail.com;3153437599;Cali;###;1978-12-04 00:00:00;M;Casado;13872503;
990;Nombre_989;Apellido_29;61;user989@mail.com;3180671087;;Calle 989 # 39-89;1954-01-29 00:00:00;M;Soltero;14831745;0
991;Nombre_990;Apellido_30;11;email_mal_formado;;Medellín;Calle 990 # 40-90;2029-12-26 00:00:00;X;;24107543;850
991;Nombre_990;Apellido_30;25;email_mal_formado;;Medellín;Calle 991 # 41-91;1997-12-28 00:00:00;M;;24107543;-50
993;Nombre_992;Apellido_32;28;user992@mail.com;3110802861;Cartagena;Calle 992 # 42-92;1930-08-11 00:00:00;;Soltero;23752494;200
994;Nombre_993;Apellido_33;129;user993@mail.com;3173203818;Medellín;Calle 993 # 43-93;1927-09-09 00:00:00;M;???;15090336;0
995;Nombre_994;Apellido_34;82;user994@mail.com;3182982655;;Calle 994 # 44-94;1957-04-01 00:00:00;X;Soltero;27660441;0
996;Nombre_995;Apellido_35;52;user995@mail.com;3112033888;;Calle 995 # 45-95;1962-08-09 00:00:00;M;???;2908725;-50
997;;Apellido_36;91;user996@mail.com;3165918111;Cali;Calle 996 # 46-96;1967-09-06 00:00:00;M;;3015902;200
998;Nombre_997;Apellido_37;18;user997@mail.com;3166669716;Cartagena;Calle 997 # 47-97;2016-01-10 00:00:00;X;;24861518;
999;Nombre_998;Apellido_38;138;user998@mail.com;3185070295;;Calle 998 # 48-98;1930-03-09 00:00:00;M;???;1073006;-50
1000;Nombre_999;Apellido_39;-16;email_mal_formado;3186051109;Cartagena;Calle 999 # 49-99;2013-05-02 00:00:00;X;Casado;9287181;
